1970  7 24 12  9 IONE 1     19.1 107.2   40    0
1970  7 24 18  9 IONE 1     19.8 107.3   50    0
1970  7 25  0  9 IONE 1     21.0 107.5   35    0
1970  7 29 12 10 JOYCE      17.1 105.3   25    0
1970  7 29 18 10 JOYCE      17.3 106.0   35    0
1970  7 30  0 10 JOYCE      17.6 106.7   35    0
1970  7 30  6 10 JOYCE      18.1 107.6   35    0
1970  7 30 12 10 JOYCE      18.5 108.5   35    0
1970  7 30 18 10 JOYCE      18.8 109.2   40    0
1970  7 31  0 10 JOYCE      19.0 109.9   45    0
1970  7 31  6 10 JOYCE      19.2 110.7   45    0
1970  7 31 12 10 JOYCE      19.4 111.5   45    0
1970  7 31 18 10 JOYCE      19.6 112.2   50    0
1970  8  1  0 10 JOYCE      19.7 113.0   50    0
1970  8  1  6 10 JOYCE      19.8 113.8   45    0
1970  8  1 12 10 JOYCE      19.9 114.6   40    0
1970  8  1 18 10 JOYCE      19.9 115.5   30    0
1970  8  2  0 10 JOYCE      19.9 116.3   30    0
1970  8  2  6 10 JOYCE      19.8 116.8   30    0
1970  8  2 12 10 JOYCE      19.8 117.4   25    0
1970  8  2 18 10 JOYCE      19.8 118.0   25    0
1970  8  3  0 10 JOYCE      19.7 118.6   25    0
1970  8  3  6 10 JOYCE      19.7 119.1   25    0
1970  8  3 12 10 JOYCE      19.6 119.6   25    0
1970  8  3 18 10 JOYCE      19.5 120.1   25    0
1970  8  4  0 10 JOYCE      19.4 120.6   25    0
1970  8  4  6 10 JOYCE      19.2 121.0   25    0
1970  8  4 12 10 JOYCE      18.9 121.4   25    0
1970  8  5  0 11 KRISTEN    16.0 100.0   25    0
1970  8  5  6 11 KRISTEN    16.1 101.2   25    0
1970  8  5 12 11 KRISTEN    16.4 102.4   25    0
1970  8  5 18 11 KRISTEN    16.9 103.4   45    0
1970  8  6  0 11 KRISTEN    17.4 104.4   45    0
1970  8  6  6 11 KRISTEN    18.1 105.8   45    0
1970  8  6 12 11 KRISTEN    18.8 107.2   45    0
1970  8  6 18 11 KRISTEN    19.4 108.3   40    0
1970  8  7  0 11 KRISTEN    20.1 109.4   40    0
1970  8  7  6 11 KRISTEN    20.6 110.2   40    0
1970  8  7 12 11 KRISTEN    21.2 110.9   40    0
1970  8  7 18 11 KRISTEN    21.9 111.6   35    0
1970  8  8  0 11 KRISTEN    22.6 112.2   25    0
1970  8  8  6 11 KRISTEN    23.1 112.7   25    0
1970  8  8 12 11 KRISTEN    23.7 113.2   25    0
1970  8 16  0 12 LORRAINE   11.2  97.4   25    0
1970  8 16  6 12 LORRAINE   11.3  98.5   25    0
1970  8 16 12 12 LORRAINE   11.5  99.6   25    0
1970  8 16 18 12 LORRAINE   11.8 100.7   25    0
1970  8 17  0 12 LORRAINE   12.2 101.8   25    0
1970  8 17  6 12 LORRAINE   12.7 102.7   25    0
1970  8 17 12 12 LORRAINE   13.2 103.6   25    0
1970  8 17 18 12 LORRAINE   13.9 104.6   35    0
1970  8 18  0 12 LORRAINE   14.5 105.7   35    0
1970  8 18  6 12 LORRAINE   15.1 107.0   35    0
1970  8 18 12 12 LORRAINE   15.4 108.4   35    0
1970  8 18 18 12 LORRAINE   15.5 109.4   35    0
1970  8 19  0 12 LORRAINE   15.4 110.4   35    0
1970  8 19  6 12 LORRAINE   15.0 111.1   35    0
1970  8 19 12 12 LORRAINE   14.7 111.9   35    0
1970  8 19 18 12 LORRAINE   14.5 112.7   50    0
1970  8 20  0 12 LORRAINE   14.3 113.6   60    0
1970  8 20  6 12 LORRAINE   14.2 114.5   60    0
1970  8 20 12 12 LORRAINE   14.1 115.5   60    0
1970  8 20 18 12 LORRAINE   14.0 116.5   65  988
1970  8 21  0 12 LORRAINE   14.1 117.5   65    0
1970  8 21  6 12 LORRAINE   14.4 118.5   65    0
1970  8 21 12 12 LORRAINE   14.8 119.4   65    0
1970  8 21 18 12 LORRAINE   15.2 120.2   65  978
1970  8 22  0 12 LORRAINE   15.7 120.9   70    0
1970  8 22  6 12 LORRAINE   16.3 122.0   70    0
1970  8 22 12 12 LORRAINE   16.7 123.2   70    0
1970  8 22 18 12 LORRAINE   16.9 124.3   85  963
1970  8 23  0 12 LORRAINE   16.9 125.4   85    0
1970  8 23  6 12 LORRAINE   16.9 126.5   85    0
1970  8 23 12 12 LORRAINE   16.9 127.6   80    0
1970  8 23 18 12 LORRAINE   16.9 128.7   60    0
1970  8 24  0 12 LORRAINE   16.9 129.9   60    0
1970  8 24  6 12 LORRAINE   17.1 131.0   55    0
1970  8 24 12 12 LORRAINE   17.6 132.0   55    0
1970  8 24 18 12 LORRAINE   18.0 132.8   50  994
1970  8 25  0 12 LORRAINE   18.4 133.6   50    0
1970  8 25  6 12 LORRAINE   18.6 134.5   50    0
1970  8 25 12 12 LORRAINE   18.8 135.4   45    0
1970  8 25 18 12 LORRAINE   19.1 136.2   45    0
1970  8 26  0 12 LORRAINE   19.3 137.1   45    0
1970  8 26  6 12 LORRAINE   19.6 138.1   45    0
1970  8 26 12 12 LORRAINE   19.8 139.1   45    0
1970  8 26 18 12 LORRAINE   20.0 140.0   25    0
1970  8 27  0 12 LORRAINE   20.0 141.0   25    0
1970  8 27  6 12 LORRAINE   20.0 142.1   25    0
1970  8 27 12 12 LORRAINE   20.0 143.1   25    0
1970  8 20 12 13 MAGGIE     12.6 129.4   25    0
1970  8 20 18 13 MAGGIE     13.0 130.6   45    0
1970  8 21  0 13 MAGGIE     13.3 131.8   45    0
1970  8 21  6 13 MAGGIE     13.4 132.7   45    0
1970  8 21 12 13 MAGGIE     13.6 133.6   45    0
1970  8 21 18 13 MAGGIE     13.8 134.5   45    0
1970  8 22  0 13 MAGGIE     14.1 135.4   45    0
1970  8 22  6 13 MAGGIE     14.4 136.3   45    0
1970  8 22 12 13 MAGGIE     14.6 137.3   45    0
1970  8 22 18 13 MAGGIE     14.8 138.3   50    0
1970  8 23  0 13 MAGGIE     14.9 139.4   45    0
1970  8 23  6 13 MAGGIE     15.1 140.3   45    0
1970  8 23 12 13 MAGGIE     15.3 141.2   45    0
1970  8 23 18 13 MAGGIE     15.6 142.7   45    0
1970  8 24  0 13 MAGGIE     16.0 144.1   45    0
1970  8 24  6 13 MAGGIE     16.3 145.5   45    0
1970  8 24 12 13 MAGGIE     16.5 147.0   45    0
1970  8 24 18 13 MAGGIE     16.9 148.5   45    0
1970  8 25  0 13 MAGGIE     17.3 150.0   45    0
1970  8 25  6 13 MAGGIE     17.6 151.3   45    0
1970  8 25 12 13 MAGGIE     17.7 152.7   45    0
1970  8 25 18 13 MAGGIE     17.6 154.2   45    0
1970  8 26  0 13 MAGGIE     17.5 155.7   45    0
1970  8 26  6 13 MAGGIE     17.4 156.4   45    0
1970  8 26 12 13 MAGGIE     17.3 157.1   25    0
1970  8 26 18 13 MAGGIE     17.2 157.6   25    0
1970  8 27  0 13 MAGGIE     17.2 158.1   25    0
1970  8 31  0 14 NORMA      16.4 103.3   25    0
1970  8 31  6 14 NORMA      16.7 104.4   25    0
1970  8 31 12 14 NORMA      17.0 105.4   25    0
1970  8 31 18 14 NORMA      17.3 106.4   45    0
1970  9  1  0 14 NORMA      17.7 107.4   45    0
1970  9  1  6 14 NORMA      18.0 108.1   45    0
1970  9  1 12 14 NORMA      18.3 108.7   45    0
1970  9  1 18 14 NORMA      18.5 109.3   45    0
1970  9  2  0 14 NORMA      18.8 109.8   50    0
1970  9  2  6 14 NORMA      19.3 110.3   50    0
1970  9  2 12 14 NORMA      19.9 110.9   50    0
1970  9  2 18 14 NORMA      20.4 111.6   50  992
1970  9  3  0 14 NORMA      21.0 112.4   50    0
1970  9  3  6 14 NORMA      21.5 113.1   50    0
1970  9  3 12 14 NORMA      22.0 113.9   50    0
1970  9  3 18 14 NORMA      22.3 114.4   30    0
1970  9  4  0 14 NORMA      22.6 114.6   45    0
1970  9  4  6 14 NORMA      22.8 114.7   40    0
1970  9  4 12 14 NORMA      23.1 114.8   40    0
1970  9  4 18 14 NORMA      23.5 114.9   25    0
1970  9  5  0 14 NORMA      24.0 115.0   30    0
1970  9  5  6 14 NORMA      24.7 114.8   30    0
1970  9  5 12 14 NORMA      25.4 114.4   25    0
1970  9  5 18 14 NORMA      26.1 114.0   25    0
1970  9  6  0 14 NORMA      26.7 113.5   25    0
1970  9  1  0 15 DOT        25.3 174.0   30    0
1970  9  1  6 15 DOT        26.1 175.1   30    0
1970  9  1 12 15 DOT        27.0 176.2   30    0
1970  9  1 18 15 DOT        28.0 177.0   30    0
1970  9  2  0 15 DOT        29.0 178.0   45    0
1970  9  2  6 15 DOT        30.1 178.7   50    0
1970  9  2 12 15 DOT        31.3 179.2   55    0
1970  9  2 18 15 DOT        32.5 179.4   60    0
1970  9  3  0 15 DOT        33.6 179.7   60  500
1970  9  3  6 15 DOT        35.1 179.2   70    0
1970  9  3 12 15 DOT        36.2 178.2   70    0
1970  9  3 18 15 DOT        38.0 176.0    0    0
1970  9  4  0 15 DOT        39.8 173.0   45    0
1970  9  4  6 15 DOT        40.5 172.0   35    0
